unix,low,high,open,close,volume,date,vol_fiat
1606521600,90.98,114.915,92.236,109.2,49916.80066196,2020-11-28,5450914.632286032
1606435200,87.0,95.901,92.146,92.236,20450.98141827,2020-11-27,1886316.7220955517
1606348800,85.008,104.207,102.19,92.067,50629.26119354,2020-11-26,4661284.1903056465
1606262400,98.055,116.384,114.456,102.2,42262.2074725,2020-11-25,4319197.6036895
1606176000,92.751,123.875,94.365,114.456,110413.24117468,2020-11-24,12637457.931889175
1606089600,89.392,95.533,90.821,94.353,24885.81759376,2020-11-23,2348051.547424037
1606003200,85.661,95.625,94.92,90.526,23735.18804971,2020-11-22,2148651.633388047
1605916800,83.236,96.69,83.325,94.998,30307.72985581,2020-11-21,2879173.7208422385
1605830400,82.023,85.127,82.369,83.325,15768.8052378,2020-11-20,1313935.696439685
1605744000,77.88,84.913,80.306,82.303,18584.19792362,2020-11-19,1529535.2417076966
1605657600,76.607,83.819,83.245,80.075,16202.51225899,2020-11-18,1297416.1691386243
1605571200,80.272,84.0,80.748,83.264,21663.03524706,2020-11-17,1803750.9668112039
1605484800,74.693,82.933,75.107,80.831,27647.11701174,2020-11-16,2234744.115175956
1605398400,73.623,77.807,77.452,75.131,12836.74164553,2020-11-15,964437.2365703145
1605312000,74.635,80.0,78.123,77.432,19499.56129411,2020-11-14,1509890.0301255255
1605225600,75.681,79.868,77.991,78.122,35813.39301973,2020-11-13,2797813.889487347
1605139200,68.222,105.0,69.363,78.017,154488.09728707,2020-11-12,12052697.88604534
1605052800,68.728,71.533,68.84,69.446,7796.64984645,2020-11-11,541446.1452365667
1604966400,67.185,69.729,67.998,68.913,6023.50874971,2020-11-10,415098.05846876523
1604880000,66.45,69.053,68.034,68.035,6930.39233614,2020-11-09,471509.2425892849
1604793600,65.84,69.258,66.636,68.019,8066.3558936,2020-11-08,548665.4615267784
1604707200,64.734,72.315,70.197,66.637,16895.30882889,2020-11-07,1125852.6944307429
1604620800,67.548,70.935,67.896,70.248,10007.75704082,2020-11-06,703024.9166035234
1604534400,63.666,70.218,64.778,67.92,11983.55578576,2020-11-05,813923.1089688193
1604448000,62.293,65.319,64.177,64.777,4857.3092797,2020-11-04,314641.9232111269
1604361600,63.23,65.502,64.953,64.274,6062.93523991,2020-11-03,389689.09960997535
1604275200,64.879,69.641,68.809,64.92,4996.00965317,2020-11-02,324340.9466837964
1604188800,68.266,70.6,70.08,68.835,3031.23771492,2020-11-01,208655.24810651818
1604102400,68.694,72.924,69.754,70.219,7125.52567333,2020-10-31,500347.28725555923
1604016000,64.001,72.645,66.887,69.754,14463.29718063,2020-10-30,1008872.831537665
1603929600,65.706,68.673,68.078,66.949,3970.12535031,2020-10-29,265795.92207790416
1603843200,66.677,71.274,70.55,68.028,7887.5770993,2020-10-28,536576.0949111804
1603756800,69.07,72.208,69.251,70.631,6172.83910961,2020-10-27,435993.79915086395
1603670400,68.57,72.48,70.722,69.334,5852.38146261,2020-10-26,405769.01632860175
1603584000,70.501,73.791,73.43,70.917,4993.93008105,2020-10-25,354154.53955782286
1603497600,71.585,73.786,72.299,73.467,6971.48996664,2020-10-24,512174.4533791409
1603411200,70.875,75.501,74.699,72.299,7671.42604805,2020-10-23,554636.431847967
1603324800,74.207,78.0,75.014,74.774,7382.5866731,2020-10-22,552025.5358943794
