unix,low,high,open,close,volume,date,vol_fiat
1610150400,18.03,21.0,18.65,20.71,66118.955172,2021-01-09,1369323.5616121201
1610064000,17.41,19.73,19.33,18.61,81454.294415,2021-01-08,1515864.41906315
1609977600,18.1,21.6,19.43,19.39,135316.425294,2021-01-07,2623785.4864506596
1609891200,18.0,20.13,18.29,19.43,83054.669975,2021-01-06,1613752.2376142498
1609804800,17.0,21.61,17.17,18.19,173333.565721,2021-01-05,3152937.56046499
1609718400,16.52,18.4,17.19,17.13,71611.246554,2021-01-04,1226700.6534700198
1609632000,16.1,17.49,16.77,17.19,57736.188698,2021-01-03,992485.08371862
1609545600,16.43,17.5,16.94,16.75,47271.197235,2021-01-02,791792.55368625
1609459200,16.23,17.49,16.76,16.93,41302.056823,2021-01-01,699243.82201339
1609372800,16.63,17.5,17.0,16.8,25921.772445,2020-12-31,435485.777076
1609286400,17.0,18.05,17.56,17.0,31501.828971,2020-12-30,535531.092507
1609200000,16.64,18.39,17.25,17.56,42363.296138,2020-12-29,743899.48018328
1609113600,16.53,18.5,17.19,17.26,34497.335003,2020-12-28,595424.0021517801
1609027200,16.05,18.89,17.14,17.19,68998.370996,2020-12-27,1186081.99742124
1608940800,17.14,18.5,17.93,17.17,32666.342143,2020-12-26,560881.09459531
1608854400,16.8,18.39,17.33,17.91,30297.839536,2020-12-25,542634.30608976
1608768000,16.2,18.7,16.71,17.44,42449.286361,2020-12-24,740315.55413584
1608681600,16.33,18.94,18.15,16.8,54390.845801,2020-12-23,913766.2094568001
1608595200,17.67,20.5,17.85,18.11,77595.937625,2020-12-22,1405262.43038875
1608508800,17.5,20.15,18.59,17.85,57837.084371,2020-12-21,1032391.95602235
1608422400,18.5,20.4,19.63,18.59,43934.818584,2020-12-20,816748.27747656
1608336000,18.32,22.0,19.53,19.59,145840.77907,2020-12-19,2857020.8619812997
1608249600,16.48,24.5,16.74,19.71,382253.344826,2020-12-18,7534213.42652046
1608163200,16.0,17.4,17.02,16.76,55416.435947,2020-12-17,928779.46647172
1608076800,16.16,17.14,16.44,17.02,37307.244344,2020-12-16,634969.2987348799
1607990400,16.25,17.14,16.74,16.48,23142.442364,2020-12-15,381387.45015871996
1607904000,16.6,17.39,17.23,16.76,22325.276988,2020-12-14,374171.64231888007
1607817600,16.6,18.0,16.92,17.11,38863.502764,2020-12-13,664954.53229204
1607731200,16.25,18.02,16.26,16.97,42902.325808,2020-12-12,728052.4689617599
1607644800,16.0,17.4,17.06,16.25,36122.619664,2020-12-11,586992.5695399999
1607558400,16.7,18.5,17.81,17.07,59715.86428,2020-12-10,1019349.8032596001
1607472000,15.9,19.75,17.12,17.8,143274.764963,2020-12-09,2550290.8163414
1607385600,16.5,19.25,19.07,17.17,121549.291312,2020-12-08,2087001.3318270403
1607299200,18.42,22.22,20.37,18.97,210939.116264,2020-12-07,4001515.03552808
1607212800,18.27,22.85,19.26,20.37,476195.823061,2020-12-06,9700108.91575257
