"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"03.09.2020","5,5171","6,2936","6,2937","5,5171","3,20M","-12,48%"
"02.09.2020","6,3038","6,7396","6,7396","6,2416","2,35M","-6,48%"
"01.09.2020","6,7405","6,5946","6,7498","6,5586","2,44M","2,35%"
"31.08.2020","6,5858","6,6895","6,7234","6,5730","1,16M","-1,72%"
"30.08.2020","6,7008","6,5027","6,7008","6,4662","1,63M","3,13%"
"29.08.2020","6,4972","6,5217","6,6349","6,4972","980,22K","-0,44%"
"28.08.2020","6,5260","6,3633","6,5937","6,3633","1,39M","2,85%"
"27.08.2020","6,3451","6,4564","6,6998","6,2966","2,35M","-1,71%"
"26.08.2020","6,4553","6,4662","6,5283","6,4245","1,14M","-0,21%"
"25.08.2020","6,4692","6,8525","6,8525","6,4237","1,89M","-5,64%"
"24.08.2020","6,8562","6,7614","6,8793","6,7236","821,77K","1,44%"
"23.08.2020","6,7588","6,7692","6,8181","6,6559","860,73K","-0,17%"
"22.08.2020","6,7702","6,6268","6,7774","6,5971","1,12M","2,27%"
"21.08.2020","6,6201","6,9701","7,0196","6,6201","1,43M","-5,01%"
"20.08.2020","6,9696","6,7951","7,0342","6,7951","870,15K","2,57%"
"19.08.2020","6,7948","7,2772","7,2913","6,7011","2,04M","-6,55%"
"18.08.2020","7,2708","7,3884","7,7078","7,2708","2,74M","-1,46%"
"17.08.2020","7,3788","7,2588","7,4670","7,1638","2,48M","1,81%"
"16.08.2020","7,2479","7,1732","7,2554","7,0875","2,00M","0,86%"
"15.08.2020","7,1864","6,8825","7,2041","6,8825","2,11M","4,40%"
"14.08.2020","6,8833","6,9236","6,9236","6,8542","1,34M","-0,44%"
"13.08.2020","6,9137","6,7506","6,9137","6,6200","1,39M","2,37%"
"12.08.2020","6,7537","6,7336","6,7537","6,6464","956,19K","0,16%"
"11.08.2020","6,7432","7,0678","7,0961","6,6752","1,85M","-4,55%"
"10.08.2020","7,0646","6,8812","7,0896","6,8812","1,55M","2,73%"
"09.08.2020","6,8770","6,9356","7,1649","6,7556","1,73M","-0,84%"
"08.08.2020","6,9354","6,8731","6,9680","6,8164","1,16M","0,89%"
"07.08.2020","6,8741","7,1030","7,2105","6,7973","2,38M","-3,17%"
"06.08.2020","7,0995","7,2148","7,2148","7,0601","2,22M","-1,72%"
"05.08.2020","7,2239","7,1401","7,3044","7,1096","1,70M","1,27%"
"04.08.2020","7,1332","7,1816","7,2361","7,0783","1,79M","-0,27%"
"03.08.2020","7,1526","7,2035","7,3119","7,1196","2,52M","-0,46%"
"02.08.2020","7,1856","7,8260","8,1702","6,9978","5,18M","-8,28%"
"01.08.2020","7,8339","7,3976","7,9103","7,3976","4,01M","5,83%"
"31.07.2020","7,4021","7,3640","7,5562","7,3077","2,23M","0,82%"
"30.07.2020","7,3422","7,1858","7,4009","7,0881","2,38M","1,35%"
"29.07.2020","7,2442","7,2138","7,4293","7,2138","3,25M","0,26%"
"28.07.2020","7,2255","7,1245","7,2854","6,9582","3,82M","1,56%"
"27.07.2020","7,1144","6,6354","7,2321","6,6354","5,15M","7,24%"
"26.07.2020","6,6342","6,7075","6,8698","6,5380","2,46M","-0,97%"
"25.07.2020","6,6993","6,2548","6,6993","6,2548","2,11M","7,07%"
"24.07.2020","6,2568","6,4424","6,4424","6,2568","1,10M","-2,90%"
"23.07.2020","6,4436","6,3680","6,4568","6,3170","1,33M","1,36%"
"22.07.2020","6,3569","6,1903","6,3643","6,1129","1,14M","2,68%"
"21.07.2020","6,1911","6,0275","6,1911","6,0275","1,10M","2,67%"
"20.07.2020","6,0299","6,1009","6,1705","6,0291","1,09M","-1,10%"
"19.07.2020","6,0967","6,0491","6,1061","5,9926","820,60K","0,74%"
"18.07.2020","6,0518","6,0290","6,0788","5,9999","822,25K","0,34%"
"17.07.2020","6,0315","6,0312","6,1070","6,0174","986,04K","0,03%"
"16.07.2020","6,0299","6,2318","6,2318","5,9923","1,62M","-3,09%"
"15.07.2020","6,2222","6,3272","6,3272","6,2070","845,10K","-1,65%"
"14.07.2020","6,3263","6,3017","6,3263","6,2159","913,42K","0,37%"
"13.07.2020","6,3027","6,4632","6,5156","6,3027","1,36M","-2,40%"
"12.07.2020","6,4578","6,5017","6,5259","6,4162","1,04M","-0,68%"
"11.07.2020","6,5017","6,3896","6,5140","6,3896","1,05M","1,84%"
"10.07.2020","6,3844","6,6461","6,6461","6,3412","1,62M","-3,99%"
"09.07.2020","6,6497","6,6283","6,7324","6,4535","2,87M","0,17%"
"08.07.2020","6,6381","6,2238","6,6381","6,1696","2,51M","6,81%"
"07.07.2020","6,2146","6,1066","6,2719","6,0247","1,86M","1,80%"
"06.07.2020","6,1049","5,6529","6,1221","5,6529","1,77M","7,62%"
"05.07.2020","5,6725","5,6977","5,7162","5,5714","923,77K","-0,44%"
"04.07.2020","5,6977","5,6403","5,7387","5,6403","685,62K","0,84%"
"03.07.2020","5,6500","5,6381","5,7276","5,5980","886,21K","0,16%"
"02.07.2020","5,6408","5,7094","5,7802","5,5426","1,34M","-1,21%"
"01.07.2020","5,7097","5,7284","5,7833","5,6342","939,43K","-0,27%"
"30.06.2020","5,7251","5,8253","5,8512","5,6806","598,69K","-1,68%"
"29.06.2020","5,8232","5,7503","5,8760","5,7366","1,47M","1,20%"
"28.06.2020","5,7539","5,5836","5,8347","5,5579","797,92K","2,95%"
"27.06.2020","5,5890","6,0440","6,0513","5,3731","2,05M","-7,54%"
"26.06.2020","6,0446","6,1508","6,1702","6,0019","864,27K","-1,77%"
"25.06.2020","6,1534","6,2155","6,2484","6,0583","619,87K","-0,95%"
"24.06.2020","6,2122","6,3735","6,5142","6,1473","1,27M","-2,53%"
"23.06.2020","6,3735","6,3764","6,4334","6,2867","723,58K","-0,02%"
"22.06.2020","6,3745","6,2066","6,3939","6,1980","856,86K","2,60%"
"21.06.2020","6,2132","6,2636","6,2783","6,1762","478,40K","-0,76%"
"20.06.2020","6,2610","6,3406","6,3595","6,1700","1,01M","-1,26%"
"19.06.2020","6,3407","6,2089","6,4150","6,1481","1,47M","2,11%"
"18.06.2020","6,2099","6,2857","6,2892","6,0995","698,93K","-1,14%"
"17.06.2020","6,2814","6,2538","6,3613","6,1510","961,45K","0,46%"
"16.06.2020","6,2527","6,2418","6,3049","6,1748","740,17K","0,18%"
"15.06.2020","6,2414","6,3165","6,3193","5,9996","1,17M","-1,23%"
"14.06.2020","6,3190","6,4951","6,4951","6,2605","547,40K","-2,67%"
"13.06.2020","6,4923","6,4048","6,5076","6,3354","605,63K","1,37%"
"12.06.2020","6,4048","6,2611","6,4859","6,2107","983,77K","2,16%"
"11.06.2020","6,2691","6,8066","6,8303","6,1043","1,54M","-7,93%"
"10.06.2020","6,8087","6,7779","6,8337","6,7150","681,98K","0,44%"
"09.06.2020","6,7791","6,9097","6,9116","6,7326","675,10K","-1,77%"
"08.06.2020","6,9014","6,8350","6,9180","6,7335","810,02K","1,01%"
"07.06.2020","6,8326","6,8620","6,8866","6,6357","935,82K","-0,44%"
"06.06.2020","6,8630","6,8359","6,9096","6,7907","736,64K","0,27%"
"05.06.2020","6,8444","6,9152","6,9654","6,7909","1,13M","-1,02%"
"04.06.2020","6,9152","6,9391","7,0380","6,8022","1,52M","-0,38%"
"03.06.2020","6,9413","6,9744","7,0023","6,8320","1,25M","-0,64%"
"02.06.2020","6,9859","7,2089","7,3186","6,6865","2,55M","-2,95%"
"01.06.2020","7,1980","6,9323","7,2492","6,8782","2,34M","3,74%"
"31.05.2020","6,9387","7,4928","7,4928","6,7097","2,55M","-7,33%"
"30.05.2020","7,4879","7,2307","7,5605","7,1275","2,13M","3,61%"
"29.05.2020","7,2269","6,8609","7,2972","6,8609","2,92M","5,33%"
"28.05.2020","6,8614","6,7733","6,8805","6,6768","1,43M","1,27%"
"27.05.2020","6,7755","6,7153","6,8220","6,6700","1,47M","0,87%"
"26.05.2020","6,7171","6,8054","6,8312","6,5398","1,61M","-1,29%"
"25.05.2020","6,8049","6,5519","6,9060","6,5095","2,01M","3,35%"
"24.05.2020","6,5844","6,5547","6,7834","6,5042","2,41M","0,45%"
"23.05.2020","6,5549","6,4649","6,6299","6,3856","1,31M","1,42%"
"22.05.2020","6,4633","6,1250","6,6049","6,0803","1,83M","5,51%"
"21.05.2020","6,1255","6,4482","6,5272","5,9516","1,87M","-5,05%"
"20.05.2020","6,4513","6,6290","6,6801","6,3182","1,54M","-3,30%"
"19.05.2020","6,6712","6,7135","6,7333","6,5648","1,20M","-0,61%"
"18.05.2020","6,7120","6,6696","6,9199","6,5949","1,74M","0,82%"
"17.05.2020","6,6575","6,6814","6,7810","6,5542","1,60M","-0,58%"
"16.05.2020","6,6962","6,5026","6,8525","6,4388","3,80M","2,90%"
"15.05.2020","6,5073","6,2866","6,7010","6,1052","3,38M","3,65%"
"14.05.2020","6,2779","6,2164","6,3606","6,0953","2,04M","1,10%"
"13.05.2020","6,2093","6,0872","6,2693","6,0033","1,55M","2,03%"
"12.05.2020","6,0859","6,0147","6,2156","5,9250","1,87M","0,72%"
"11.05.2020","6,0426","6,1877","6,3157","5,6372","3,43M","-2,49%"
"10.05.2020","6,1972","7,0500","7,0526","5,5935","6,50M","-12,27%"
"09.05.2020","7,0641","7,1500","7,2622","7,0111","1,53M","-1,08%"
"08.05.2020","7,1412","7,0998","7,3163","6,9330","1,87M","0,72%"
"07.05.2020","7,0900","6,8242","7,1872","6,7912","2,42M","3,95%"
"06.05.2020","6,8204","7,1983","7,3163","6,8204","2,10M","-5,11%"
"05.05.2020","7,1875","7,2175","7,4666","7,0597","3,17M","-0,47%"
"04.05.2020","7,2212","7,2115","7,3451","6,6719","4,16M","0,19%"
"03.05.2020","7,2077","7,4774","7,6146","7,0422","4,75M","-3,54%"
"02.05.2020","7,4719","6,6444","7,6193","6,5687","4,58M","12,47%"
"01.05.2020","6,6436","6,4525","6,6957","6,4517","1,90M","3,13%"
"30.04.2020","6,4418","6,7486","6,9890","6,3100","3,27M","-4,36%"
"29.04.2020","6,7352","6,1465","6,8970","6,1263","4,11M","9,60%"
"28.04.2020","6,1450","6,1024","6,1666","5,9526","1,50M","0,68%"
"27.04.2020","6,1034","6,2154","6,2700","5,9435","2,85M","-1,70%"
"26.04.2020","6,2090","5,7367","6,2484","5,7237","3,31M","7,93%"
"25.04.2020","5,7528","5,5943","5,8515","5,5336","1,51M","2,90%"
"24.04.2020","5,5909","5,5976","5,6877","5,5203","1,67M","-0,22%"
"23.04.2020","5,6032","5,3861","5,7788","5,3031","2,05M","4,08%"
"22.04.2020","5,3837","5,1993","5,4512","5,1557","1,14M","3,65%"
"21.04.2020","5,1943","5,2115","5,3033","5,1177","1,52M","-0,57%"
"20.04.2020","5,2239","5,4763","5,6000","5,1632","1,86M","-4,60%"
"19.04.2020","5,4760","5,6573","5,7113","5,4174","1,46M","-3,13%"
"18.04.2020","5,6529","5,3844","5,6770","5,3844","1,50M","5,25%"
"17.04.2020","5,3707","5,4795","5,4922","5,3369","1,11M","-1,93%"
"16.04.2020","5,4764","5,0706","5,5554","4,8819","2,78M","7,38%"
"15.04.2020","5,1002","5,2386","5,3570","5,0862","1,16M","-2,71%"
"14.04.2020","5,2424","5,1829","5,3461","5,1072","1,50M","1,17%"
"13.04.2020","5,1818","5,3021","5,3021","5,0371","1,97M","-2,46%"
"12.04.2020","5,3123","5,2788","5,4800","5,1770","1,50M","0,60%"
"11.04.2020","5,2804","5,2629","5,3941","5,1356","1,69M","0,59%"
"10.04.2020","5,2496","5,8812","5,9141","5,0854","2,99M","-10,83%"
"09.04.2020","5,8875","5,8277","5,9643","5,5712","2,25M","1,06%"
"08.04.2020","5,8256","5,4757","5,9072","5,4027","3,15M","6,41%"
"07.04.2020","5,4749","5,6138","5,8189","5,3766","2,66M","-2,63%"
"06.04.2020","5,6229","5,0306","5,6229","5,0294","2,88M","11,78%"
"05.04.2020","5,0305","5,1591","5,1833","4,9305","1,29M","-2,27%"
"04.04.2020","5,1474","5,1163","5,2374","5,0435","1,50M","0,53%"
"03.04.2020","5,1202","5,0934","5,2344","5,0071","1,92M","0,48%"
"02.04.2020","5,0957","5,0378","5,3355","4,9755","2,85M","1,33%"
"01.04.2020","5,0289","4,9391","5,0433","4,8101","2,84M","1,92%"
"31.03.2020","4,9343","4,9525","5,0056","4,8608","1,60M","-0,37%"
"30.03.2020","4,9525","4,8187","5,0549","4,8032","2,32M","2,95%"
"29.03.2020","4,8107","4,8300","5,0577","4,7809","2,09M","-0,05%"
"28.03.2020","4,8133","4,8779","4,8815","4,6375","2,28M","-2,18%"
"27.03.2020","4,9205","5,0999","5,1978","4,9126","2,00M","-3,43%"
"26.03.2020","5,0952","5,0181","5,1100","4,9147","1,97M","1,50%"
"25.03.2020","5,0200","5,0657","5,2575","4,9009","3,97M","-1,01%"
"24.03.2020","5,0710","4,9958","5,1782","4,8733","3,59M","1,96%"
"23.03.2020","4,9733","4,5920","5,0700","4,5361","3,92M","8,19%"
"22.03.2020","4,5967","5,0059","5,2286","4,5447","5,07M","-8,28%"
"21.03.2020","5,0115","4,9072","5,1467","4,6868","3,12M","2,10%"
"20.03.2020","4,9083","5,0403","5,5073","4,5752","5,47M","-2,78%"
"19.03.2020","5,0489","4,6203","5,2630","4,4735","4,30M","9,81%"
